market_id,market_name,weather_date,weather_code,temperature_2m_mean_c,temperature_2m_max_c,temperature_2m_min_c,apparent_temperature_mean_c,precipitation_sum_mm,rain_sum_mm,precipitation_hours,wind_speed_10m_max_kmh,is_rain_day,source,fetched_at_utc
8,Riyadh,2024-07-30,1,37.0,43.1,30.5,33.0,0.0,0.0,0.0,24.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-07-31,3,37.5,43.8,30.5,33.3,0.0,0.0,0.0,30.6,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-08-01,3,37.8,44.0,30.8,33.3,0.0,0.0,0.0,30.5,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-08-02,3,37.3,43.3,30.5,33.1,0.0,0.0,0.0,30.3,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-08-03,3,36.9,42.6,30.3,33.9,0.0,0.0,0.0,24.6,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-08-04,3,36.6,42.2,30.6,33.7,0.0,0.0,0.0,21.4,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-08-05,3,35.7,41.3,29.8,31.2,0.0,0.0,0.0,33.4,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-08-06,3,35.9,41.7,29.0,31.3,0.0,0.0,0.0,29.6,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-08-07,3,36.6,42.8,30.9,32.5,0.0,0.0,0.0,30.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-08-08,3,37.3,43.9,30.1,33.0,0.0,0.0,0.0,26.0,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-08-09,3,37.0,43.4,30.1,33.0,0.0,0.0,0.0,26.3,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-08-10,3,36.8,43.7,29.0,33.0,0.0,0.0,0.0,23.7,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-08-11,3,37.2,44.1,29.2,33.8,0.0,0.0,0.0,22.7,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-08-12,3,37.2,43.7,29.5,34.3,0.0,0.0,0.0,24.7,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-08-13,0,37.6,44.8,29.4,34.6,0.0,0.0,0.0,26.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-08-14,2,37.8,44.2,29.8,35.3,0.0,0.0,0.0,21.1,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-08-15,0,38.1,44.9,30.6,35.9,0.0,0.0,0.0,22.1,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-08-16,2,38.5,45.7,30.9,35.5,0.0,0.0,0.0,26.4,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-08-17,2,38.4,45.4,30.5,35.1,0.0,0.0,0.0,24.7,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-08-18,2,39.1,45.8,31.5,36.0,0.0,0.0,0.0,20.7,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-08-19,3,38.9,45.3,30.8,36.1,0.0,0.0,0.0,32.4,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-08-20,3,38.8,44.7,32.3,37.1,0.0,0.0,0.0,27.7,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-08-21,3,37.3,43.0,31.0,36.4,0.0,0.0,0.0,27.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-08-22,2,37.0,43.0,30.8,36.3,0.0,0.0,0.0,25.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-08-23,3,37.5,43.6,30.4,36.7,0.0,0.0,0.0,17.3,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-08-24,3,37.4,44.2,30.8,35.3,0.0,0.0,0.0,23.7,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-08-25,1,37.3,43.6,29.5,35.8,0.0,0.0,0.0,23.3,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-08-26,3,38.3,44.2,31.7,36.2,0.0,0.0,0.0,22.5,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-08-27,3,38.0,45.0,30.9,35.4,0.0,0.0,0.0,25.0,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-08-28,0,38.1,43.7,31.9,33.9,0.0,0.0,0.0,32.1,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-08-29,3,37.4,42.8,32.0,33.0,0.0,0.0,0.0,33.0,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-08-30,3,35.7,42.0,29.3,31.6,0.0,0.0,0.0,34.7,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-08-31,3,34.7,40.5,29.0,31.0,0.0,0.0,0.0,24.3,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-09-01,3,34.1,40.5,27.2,31.2,0.0,0.0,0.0,19.3,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-09-02,0,34.3,40.7,27.4,31.0,0.0,0.0,0.0,27.3,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-09-03,3,34.4,40.3,28.2,30.9,0.0,0.0,0.0,27.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-09-04,2,33.9,39.8,27.5,30.8,0.0,0.0,0.0,22.0,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-09-05,0,34.1,40.2,27.5,30.9,0.0,0.0,0.0,20.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-09-06,0,34.2,41.0,27.4,31.2,0.0,0.0,0.0,24.8,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-09-07,1,35.9,42.3,27.7,33.7,0.0,0.0,0.0,25.1,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-09-08,0,35.4,41.5,28.1,32.8,0.0,0.0,0.0,24.7,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-09-09,0,34.6,41.2,28.9,32.3,0.0,0.0,0.0,15.5,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-09-10,3,35.8,42.8,27.2,32.8,0.0,0.0,0.0,24.7,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-09-11,3,36.8,43.3,28.5,33.3,0.0,0.0,0.0,27.1,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-09-12,3,36.3,43.5,28.5,32.2,0.0,0.0,0.0,29.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-09-13,0,35.4,41.5,28.8,32.9,0.0,0.0,0.0,17.3,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-09-14,0,34.4,40.5,27.8,33.1,0.0,0.0,0.0,10.7,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-09-15,0,34.7,41.1,27.6,32.4,0.0,0.0,0.0,16.6,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-09-16,1,34.8,41.7,27.0,32.1,0.0,0.0,0.0,24.3,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-09-17,0,34.1,40.2,27.0,31.5,0.0,0.0,0.0,19.9,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-09-18,0,33.5,39.3,26.8,31.7,0.0,0.0,0.0,15.8,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-09-19,0,32.8,38.0,26.1,30.7,0.0,0.0,0.0,23.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-09-20,0,32.4,38.1,25.9,30.1,0.0,0.0,0.0,21.7,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-09-21,0,33.6,40.5,26.4,30.9,0.0,0.0,0.0,24.1,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-09-22,0,33.2,39.5,26.2,31.0,0.0,0.0,0.0,19.7,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-09-23,0,32.0,38.5,25.4,29.9,0.0,0.0,0.0,17.4,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-09-24,0,32.2,38.0,24.9,29.4,0.0,0.0,0.0,19.4,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-09-25,0,33.0,39.2,25.9,29.6,0.0,0.0,0.0,18.0,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-09-26,2,32.2,38.7,25.8,28.7,0.0,0.0,0.0,27.0,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-09-27,3,31.8,38.3,24.9,29.2,0.0,0.0,0.0,22.1,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-09-28,2,32.3,38.4,25.2,30.4,0.0,0.0,0.0,15.8,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-09-29,0,32.8,38.9,25.9,30.4,0.0,0.0,0.0,21.6,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-09-30,0,32.4,39.3,25.2,28.4,0.0,0.0,0.0,29.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-10-01,2,33.4,40.0,27.3,29.4,0.0,0.0,0.0,27.0,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-10-02,3,33.6,39.3,28.4,30.8,0.0,0.0,0.0,20.8,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-10-03,3,33.0,39.0,26.8,30.6,0.0,0.0,0.0,19.9,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-10-04,1,31.5,36.9,25.3,30.6,0.0,0.0,0.0,19.6,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-10-05,0,30.7,36.0,24.4,28.7,0.0,0.0,0.0,15.3,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-10-06,0,30.5,35.9,25.4,27.9,0.0,0.0,0.0,15.5,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-10-07,0,30.2,36.2,24.5,27.8,0.0,0.0,0.0,17.1,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-10-08,0,28.1,34.0,22.9,25.1,0.0,0.0,0.0,14.5,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-10-09,0,28.2,34.8,21.4,25.4,0.0,0.0,0.0,14.7,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-10-10,0,29.7,36.3,23.2,27.4,0.0,0.0,0.0,10.8,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-10-11,1,30.1,36.9,23.6,27.4,0.0,0.0,0.0,17.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-10-12,2,31.3,38.8,23.0,28.0,0.0,0.0,0.0,29.0,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-10-13,0,30.5,37.9,22.7,27.5,0.0,0.0,0.0,17.5,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-10-14,0,30.0,36.6,22.0,27.4,0.0,0.0,0.0,21.3,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-10-15,0,29.4,35.8,22.0,26.3,0.0,0.0,0.0,16.6,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-10-16,0,29.0,35.5,22.4,26.0,0.0,0.0,0.0,18.7,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-10-17,0,28.9,35.0,21.7,25.8,0.0,0.0,0.0,16.0,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-10-18,0,28.8,35.7,20.2,25.6,0.0,0.0,0.0,15.5,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-10-19,0,29.3,36.0,22.1,26.6,0.0,0.0,0.0,17.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-10-20,0,29.9,36.5,22.2,27.5,0.0,0.0,0.0,15.0,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-10-21,0,28.9,35.1,22.9,27.0,0.0,0.0,0.0,20.6,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-10-22,0,26.5,31.9,19.8,22.8,0.0,0.0,0.0,30.1,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-10-23,3,28.7,36.1,22.9,26.4,0.0,0.0,0.0,28.9,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-10-24,3,24.9,30.8,19.9,22.8,0.0,0.0,0.0,29.7,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-10-25,1,22.0,27.8,17.0,17.9,0.0,0.0,0.0,24.1,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-10-26,53,21.9,28.0,15.6,18.3,0.8,0.8,2.0,18.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-10-27,1,23.4,29.3,17.3,22.0,0.0,0.0,0.0,20.3,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-10-28,1,23.9,29.0,18.5,22.5,0.0,0.0,0.0,16.1,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-10-29,3,23.9,29.1,18.7,21.3,0.0,0.0,0.0,13.8,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-10-30,2,24.8,30.6,19.1,21.4,0.0,0.0,0.0,20.7,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-10-31,53,25.0,29.5,20.7,22.8,0.5,0.5,1.0,24.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-11-01,55,24.4,29.2,21.0,23.2,2.3,2.3,2.0,26.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-11-02,2,24.9,30.6,19.5,23.8,0.0,0.0,0.0,23.1,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-11-03,0,25.7,32.0,19.1,23.6,0.0,0.0,0.0,19.6,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-11-04,0,26.5,32.8,20.5,23.5,0.0,0.0,0.0,21.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-11-05,0,25.8,31.9,19.7,23.1,0.0,0.0,0.0,13.8,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-11-06,0,24.5,30.8,18.1,22.9,0.0,0.0,0.0,21.1,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-11-07,0,23.9,30.5,17.9,21.7,0.0,0.0,0.0,22.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-11-08,0,22.9,29.0,17.6,20.9,0.0,0.0,0.0,17.4,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-11-09,0,23.2,29.8,17.6,21.2,0.0,0.0,0.0,19.0,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-11-10,3,24.3,30.8,18.4,22.2,0.0,0.0,0.0,19.9,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-11-11,0,24.3,30.2,18.1,22.8,0.0,0.0,0.0,12.6,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-11-12,0,25.6,30.9,19.0,23.7,0.0,0.0,0.0,16.1,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-11-13,1,26.4,31.3,20.8,24.7,0.0,0.0,0.0,5.8,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-11-14,1,23.5,28.5,18.5,22.2,0.0,0.0,0.0,9.1,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-11-15,0,22.7,27.0,18.0,20.7,0.0,0.0,0.0,8.8,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-11-16,0,23.7,28.9,18.4,21.1,0.0,0.0,0.0,10.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-11-17,0,25.0,29.8,19.5,23.1,0.0,0.0,0.0,7.5,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-11-18,0,25.9,30.8,20.5,24.3,0.0,0.0,0.0,7.9,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-11-19,0,26.3,31.0,20.2,24.1,0.0,0.0,0.0,8.4,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-11-20,0,25.8,30.6,20.8,23.7,0.0,0.0,0.0,10.3,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-11-21,0,24.8,29.4,20.1,22.0,0.0,0.0,0.0,9.1,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-11-22,3,24.1,28.5,19.8,21.7,0.0,0.0,0.0,8.9,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-11-23,3,22.4,26.2,18.3,20.7,0.0,0.0,0.0,8.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-11-24,3,23.4,28.0,19.0,21.0,0.0,0.0,0.0,10.6,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-11-25,3,25.0,29.8,21.0,22.3,0.0,0.0,0.0,13.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-11-26,51,26.3,31.7,21.4,23.7,0.1,0.1,1.0,13.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-11-27,3,23.5,28.3,17.4,22.9,0.0,0.0,0.0,14.1,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-11-28,63,13.8,16.5,10.8,11.2,6.8,6.8,7.0,13.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-11-29,3,14.4,18.6,10.4,11.7,0.0,0.0,0.0,7.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-11-30,1,16.4,21.4,12.2,13.7,0.0,0.0,0.0,7.8,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-12-01,1,16.6,21.0,12.4,13.9,0.0,0.0,0.0,7.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-12-02,1,16.8,21.1,12.6,14.1,0.0,0.0,0.0,8.3,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-12-03,0,16.9,21.0,12.7,13.7,0.0,0.0,0.0,10.8,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-12-04,2,19.4,25.2,14.4,16.7,0.0,0.0,0.0,11.3,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-12-05,3,22.1,27.5,16.7,20.3,0.0,0.0,0.0,11.0,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-12-06,0,23.2,27.4,18.8,21.4,0.0,0.0,0.0,9.6,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-12-07,0,22.5,27.1,18.0,21.2,0.0,0.0,0.0,7.4,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-12-08,0,22.4,27.7,17.5,21.1,0.0,0.0,0.0,9.4,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-12-09,3,22.7,28.0,17.5,20.7,0.0,0.0,0.0,11.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-12-10,0,17.7,21.4,13.8,14.4,0.0,0.0,0.0,11.6,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-12-11,0,16.1,20.8,10.8,13.2,0.0,0.0,0.0,8.0,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-12-12,0,16.7,22.5,10.1,13.8,0.0,0.0,0.0,7.7,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-12-13,3,18.4,24.2,11.9,15.1,0.0,0.0,0.0,7.6,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-12-14,0,16.4,20.1,12.6,13.0,0.0,0.0,0.0,11.9,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-12-15,0,12.0,15.4,9.1,7.6,0.0,0.0,0.0,11.1,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-12-16,0,10.7,16.0,5.5,6.4,0.0,0.0,0.0,8.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-12-17,3,14.5,21.6,7.8,11.0,0.0,0.0,0.0,6.8,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-12-18,3,15.6,21.0,10.8,12.0,0.0,0.0,0.0,8.5,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-12-19,3,14.9,20.2,9.4,11.0,0.0,0.0,0.0,5.5,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-12-20,3,16.4,22.6,10.2,12.5,0.0,0.0,0.0,10.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-12-21,3,17.7,20.6,13.4,14.4,0.0,0.0,0.0,13.6,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-12-22,0,12.8,17.0,8.9,9.6,0.0,0.0,0.0,11.4,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-12-23,0,12.7,18.5,6.9,10.1,0.0,0.0,0.0,7.4,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-12-24,3,16.2,21.3,11.1,13.6,0.0,0.0,0.0,8.9,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-12-25,2,17.9,23.6,12.6,15.4,0.0,0.0,0.0,10.7,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-12-26,3,18.3,22.6,14.4,15.5,0.0,0.0,0.0,12.5,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-12-27,3,19.1,24.0,14.4,16.2,0.0,0.0,0.0,16.5,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-12-28,3,21.0,26.9,15.7,18.3,0.0,0.0,0.0,12.0,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-12-29,3,19.4,24.0,13.9,17.1,0.0,0.0,0.0,8.4,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-12-30,3,21.5,27.1,16.5,19.1,0.0,0.0,0.0,10.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
8,Riyadh,2024-12-31,3,17.7,20.3,14.4,16.1,0.0,0.0,0.0,10.1,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
9,London,2024-01-01,61,7.7,10.1,5.8,3.1,8.3,8.3,8.0,30.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
9,London,2024-01-02,61,11.1,12.9,8.8,6.5,9.6,9.6,11.0,52.3,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
9,London,2024-01-03,61,8.4,10.4,6.4,4.3,2.3,2.3,6.0,25.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
9,London,2024-01-04,65,6.8,8.2,4.9,3.5,27.7,27.7,8.0,27.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
9,London,2024-01-05,63,5.7,7.1,4.4,1.4,4.6,4.6,8.0,33.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
9,London,2024-01-06,51,4.8,6.3,3.8,1.6,0.2,0.2,2.0,16.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
9,London,2024-01-07,3,3.1,4.7,1.5,-1.7,0.0,0.0,0.0,22.2,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
9,London,2024-01-08,71,2.0,3.3,1.0,-3.6,0.7,0.4,4.0,27.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
9,London,2024-01-09,3,1.6,4.0,0.6,-4.4,0.0,0.0,0.0,31.4,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
9,London,2024-01-10,3,1.9,4.8,0.4,-3.5,0.0,0.0,0.0,22.5,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
9,London,2024-01-11,3,2.4,5.5,-0.9,-2.0,0.0,0.0,0.0,24.0,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
9,London,2024-01-12,3,5.1,6.8,3.8,1.9,0.0,0.0,0.0,18.1,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
9,London,2024-01-13,3,3.3,4.4,1.5,0.1,0.0,0.0,0.0,10.7,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
9,London,2024-01-14,53,3.6,5.7,1.6,-0.1,1.6,1.6,8.0,17.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
9,London,2024-01-15,3,-0.6,2.5,-4.0,-4.9,0.0,0.0,0.0,18.8,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
9,London,2024-01-16,3,-1.7,3.8,-4.5,-5.7,0.0,0.0,0.0,11.8,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
9,London,2024-01-17,3,0.2,2.4,-2.3,-3.7,0.0,0.0,0.0,19.9,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
9,London,2024-01-18,0,-2.3,2.5,-5.1,-6.8,0.0,0.0,0.0,15.3,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
9,London,2024-01-19,2,-0.8,4.8,-3.8,-5.1,0.0,0.0,0.0,13.7,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
